"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"1341","Rapid city",-133,-200,"","","","3","8","2017-12-25"
"1342","Rapid city",-172,-228,"","","","0","0","2017-12-26"
"1343","Rapid city",-17,-233,"","","","0","0","2017-12-27"
"1344","Rapid city",-28,-128,"","","","0","0","2017-12-28"
"1345","Rapid city",-128,-194,"","","","5","23","2017-12-29"
"1346","Rapid city",-194,-272,"","","","23","53","2017-12-30"
"1347","Rapid city",-217,-272,"","","","0","0","2017-12-31"
"1348","Rapid city",-150,-278,"","","","0","0","2018-01-01"
"1349","Rapid city",50,-189,"","","","0","0","2018-01-02"
"1350","Rapid city",22,-67,"","","","0","0","2018-01-03"
"1351","Rapid city",72,-33,"","","","0","0","2018-01-04"
"1352","Rapid city",0,-106,"","","","0","0","2018-01-05"
"1353","Rapid city",111,-100,"","","","0","0","2018-01-06"
"1354","Rapid city",89,11,"","","","0","0","2018-01-07"
"1355","Rapid city",106,-6,"","","","0","0","2018-01-08"
"1356","Rapid city",150,17,"","","","0","0","2018-01-09"
"1357","Rapid city",117,-161,"","","","3","5","2018-01-10"
"1358","Rock Springs",78,-66,"","61","","0","","2017-12-10"
"1359","Rock Springs",94,-55,"","29","","0","0","2017-12-11"
"1360","Rock Springs",100,-60,"","40","","0","0","2017-12-12"
"1361","Rock Springs",67,-43,"","46","","0","","2017-12-13"
"1362","Rock Springs",17,-82,"","47","","0","0","2017-12-14"
"1363","Rock Springs",67,-38,"","70","","0","0","2017-12-15"
"1364","Rock Springs",33,-38,"","30","","0","","2017-12-16"
"1365","Rock Springs",-21,-77,"","89","","0","","2017-12-17"
"1366","Rock Springs",28,-66,"","93","","0","0","2017-12-18"
"1367","Rock Springs",78,-32,"","53","","0","0","2017-12-19"
"1368","Rock Springs",89,-71,"","68","","8","","2017-12-20"
"1369","Rock Springs",-71,-121,"","57","","0","","2017-12-21"
"1370","Rock Springs",-16,-110,"","77","","0","","2017-12-22"
"1371","Rock Springs",-10,-149,"","84","","8","","2017-12-23"
"1372","Rock Springs",-49,-143,"","68","","0","","2017-12-24"
"1373","Rock Springs",17,-55,"","98","","0","","2017-12-25"
"1374","Rock Springs",-5,-71,"","72","","0","","2017-12-26"
"1375","Rock Springs",44,-71,"","75","","0","","2017-12-27"
"1376","Rock Springs",39,-27,"","99","","0","0","2017-12-28"
"1377","Rock Springs",83,0,"","110","","0","0","2017-12-29"
"1378","Rock Springs",100,-55,"","70","","0","0","2017-12-30"
"1379","Rock Springs",0,-105,"","34","","0","","2017-12-31"
"1380","Rock Springs",22,-110,"","37","","0","0","2018-01-01"
"1381","Rock Springs",0,-132,"","33","","0","0","2018-01-02"
"1382","Rock Springs",22,-121,"","13","","0","0","2018-01-03"
"1383","Rock Springs",50,-110,"","25","","0","0","2018-01-04"
"1384","Rock Springs",78,-32,"","30","","0","0","2018-01-05"
"1385","Rock Springs",61,-38,"","31","","13","","2018-01-06"
"1386","Rock Springs",17,-38,"","67","","0","0","2018-01-07"
"1387","Rock Springs",17,-66,"","16","","0","","2018-01-08"
"1388","Rock Springs",50,-43,"","12","","0","","2018-01-09"
"1389","Rock Springs",33,-60,"","86","","0","","2018-01-10"
"1390","Boise",-21,-38,"-31","16","","0","0","2017-12-10"
"1391","Boise",-38,-55,"-41","16","","0","0","2017-12-11"
"1392","Boise",-38,-55,"-43","16","","0","0","2017-12-12"
"1393","Boise",-32,-55,"-50","21","","0","","2017-12-13"
"1394","Boise",-27,-38,"-36","30","","0","0","2017-12-14"
"1395","Boise",-16,-32,"-29","33","","13","13","2017-12-15"
"1396","Boise",22,-66,"-26","45","","0","0","2017-12-16"
"1397","Boise",33,-77,"-26","16","","0","0","2017-12-17"
"1398","Boise",72,-16,"22","11","","0","0","2017-12-18"
"1399","Boise",111,-16,"29","55","","0","0","2017-12-19"
"1400","Boise",106,-21,"46","49","","28","8","2017-12-20"
"1401","Boise",17,-55,"-17","45","","0","0","2017-12-21"
"1402","Boise",33,-21,"-2","20","","36","102","2017-12-22"
"1403","Boise",6,-121,"-1","31","","30","56","2017-12-23"
"1404","Boise",-49,-132,"-84","21","","38","","2017-12-24"
"1405","Boise",-27,-66,"-55","15","","28","","2017-12-25"
"1406","Boise",-16,-88,"-48","12","","0","","2017-12-26"
"1407","Boise",-16,-66,"-52","11","","0","","2017-12-27"
"1408","Boise",-10,-93,"-50","12","","0","","2017-12-28"
"1409","Boise",17,-43,"-23","8","","0","","2017-12-29"
"1410","Boise",61,-49,"14","28","","5","","2017-12-30"
"1411","Boise",22,-71,"-20","21","","0","","2017-12-31"
"1412","Boise",17,-71,"-33","12","","0","","2018-01-01"
"1413","Boise",11,-77,"-32","36","","0","","2018-01-02"
"1414","Boise",17,-66,"-24","13","","0","","2018-01-03"
"1415","Boise",22,-71,"-34","9","","0","","2018-01-04"
"1416","Boise",50,-32,"-8","11","","3","","2018-01-05"
"1417","Boise",39,-5,"12","18","","20","","2018-01-06"
"1418","Boise",72,-32,"9","19","","0","","2018-01-07"
"1419","Boise",83,-21,"12","16","","0","","2018-01-08"
"1420","Boise",83,17,"49","37","","114","","2018-01-09"
"1421","Boise",61,6,"43","32","","0","","2018-01-10"
"1422","Denio",78,-143,"-54","16","","0","0","2017-12-10"
"1423","Denio",78,-149,"-61","12","","0","0","2017-12-11"
"1424","Denio",67,-166,"-72","10","","0","0","2017-12-12"
"1425","Denio",67,-171,"-72","20","","0","0","2017-12-13"
"1426","Denio",83,-138,"-46","16","","0","0","2017-12-14"
"1427","Denio",72,-132,"-46","13","","3","5","2017-12-15"
"1428","Denio",28,-132,"11","41","","13","","2017-12-16"
"1429","Denio",28,-155,"-70","14","","0","","2017-12-17"
"1430","Denio",56,-132,"-54","8","","0","","2017-12-18"
"1431","Denio",122,-127,"-33","35","","0","","2017-12-19"
"1432","Denio",122,-66,"46","29","","33","","2017-12-20"
"1433","Denio",6,-116,"-47","26","","0","","2017-12-21"
"1434","Denio",33,-116,"-49","14","","0","","2017-12-22"
"1435","Denio",94,-21,"24","32","","0","","2017-12-23"
"1436","Denio",28,-27,"1","36","","0","","2017-12-24"
"1437","Denio",106,-82,"9","18","","0","","2017-12-25"
"1438","Denio",128,-93,"-3","13","","0","","2017-12-26"
"1439","Denio",122,-88,"-6","14","","0","","2017-12-27"
"1440","Denio",122,-116,"-13","11","","0","","2017-12-28"
"1441","Denio",150,-21,"36","29","","0","","2017-12-29"
"1442","Denio",150,0,"79","35","","0","","2017-12-30"
"1443","Denio",89,-43,"37","28","","0","","2017-12-31"
"1444","Denio",133,-55,"12","11","","0","0","2018-01-01"
"1445","Denio",111,-93,"1","26","","0","0","2018-01-02"
"1446","Denio",122,-38,"21","13","","0","0","2018-01-03"
"1447","Denio",128,-49,"31","15","","0","0","2018-01-04"
"1448","Denio",144,-66,"25","16","","5","0","2018-01-05"
"1449","Denio",117,-32,"66","31","","66","0","2018-01-06"
"1450","Denio",78,-49,"4","30","","0","0","2018-01-07"
"1451","Denio",78,22,"41","34","","13","0","2018-01-08"
"1452","Denio",106,39,"57","27","","5","0","2018-01-09"
"1453","Denio",83,28,"66","40","","0","0","2018-01-10"
"1454","Portland",72,-27,"26","51","","0","0","2017-12-10"
"1455","Portland",67,-10,"34","52","","0","0","2017-12-11"
"1456","Portland",72,-38,"12","18","","0","0","2017-12-12"
"1457","Portland",78,-16,"31","35","","0","0","2017-12-13"
"1458","Portland",67,0,"42","49","","0","0","2017-12-14"
"1459","Portland",44,0,"27","17","","0","","2017-12-15"
"1460","Portland",72,28,"42","17","","5","","2017-12-16"
"1461","Portland",94,50,"63","30","","5","","2017-12-17"
"1462","Portland",117,83,"89","33","","5","0","2017-12-18"
"1463","Portland",117,50,"102","55","","127","0","2017-12-19"
"1464","Portland",78,-10,"59","39","","8","0","2017-12-20"
"1465","Portland",28,-32,"8","13","","0","0","2017-12-21"
"1466","Portland",44,11,"17","21","","107","0","2017-12-22"
"1467","Portland",44,11,"32","68","","33","0","2017-12-23"
"1468","Portland",17,-21,"8","70","","64","25","2017-12-24"
"1469","Portland",6,-21,"-11","36","","25","","2017-12-25"
"1470","Portland",17,-49,"-13","26","","0","0","2017-12-26"
"1471","Portland",28,-5,"4","34","","13","0","2017-12-27"
"1472","Portland",117,28,"28","42","","168","0","2017-12-28"
"1473","Portland",133,94,"102","62","","132","0","2017-12-29"
"1474","Portland",111,11,"94","12","","0","0","2017-12-30"
"1475","Portland",100,-5,"40","41","","0","0","2017-12-31"
"1476","Portland",78,-16,"31","27","","0","0","2018-01-01"
"1477","Portland",67,-10,"33","52","","0","0","2018-01-02"
"1478","Portland",83,11,"41","49","","0","0","2018-01-03"
"1479","Portland",72,39,"57","43","","13","0","2018-01-04"
"1480","Portland",117,39,"49","62","","56","0","2018-01-05"
"1481","Portland",100,33,"78","13","","15","0","2018-01-06"
"1482","Portland",72,39,"53","25","","30","0","2018-01-07"
"1483","Portland",72,17,"53","12","","18","0","2018-01-08"
"1484","Portland",94,50,"61","17","","130","0","2018-01-09"
"1485","Portland",89,56,"69","30","","10","","2018-01-10"
"1486","Spokane",-5,-21,"","11","","0","","2017-12-10"
"1487","Spokane",6,-38,"","8","","0","","2017-12-11"
"1488","Spokane",-16,-27,"","15","","0","","2017-12-12"
"1489","Spokane",0,-27,"","6","","0","","2017-12-13"
"1490","Spokane",11,-5,"","6","","0","","2017-12-14"
"1491","Spokane",0,-27,"","15","","76","","2017-12-15"
"1492","Spokane",-16,-43,"","16","","0","","2017-12-16"
"1493","Spokane",44,-27,"","17","","28","","2017-12-17"
"1494","Spokane",61,22,"","23","","10","","2017-12-18"
"1495","Spokane",50,6,"","21","","244","","2017-12-19"
"1496","Spokane",33,-5,"","15","","0","","2017-12-20"
"1497","Spokane",11,-32,"","19","","0","","2017-12-21"
"1498","Spokane",-5,-55,"","2","","3","","2017-12-22"
"1499","Spokane",-38,-116,"","8","","0","","2017-12-23"
"1500","Spokane",-60,-127,"","2","","5","","2017-12-24"
"1501","Spokane",-66,-88,"","2","","18","","2017-12-25"
"1502","Spokane",-60,-110,"","8","","0","","2017-12-26"
"1503","Spokane",-49,-71,"","3","","10","","2017-12-27"
"1504","Spokane",-16,-55,"","5","","38","","2017-12-28"
"1505","Spokane",17,-16,"","10","","218","","2017-12-29"
"1506","Spokane",50,-49,"","35","","0","","2017-12-30"
"1507","Spokane",-21,-93,"","2","","0","","2017-12-31"
"1508","Spokane",-38,-88,"","4","","0","","2018-01-01"
"1509","Spokane",-21,-49,"","12","","0","","2018-01-02"
"1510","Spokane",0,-66,"","10","","0","","2018-01-03"
"1511","Spokane",11,-71,"","0","","0","","2018-01-04"
"1512","Spokane",22,-5,"","8","","8","","2018-01-05"
"1513","Spokane",22,6,"","15","","20","","2018-01-06"
"1514","Spokane",39,11,"","5","","15","","2018-01-07"
"1515","Spokane",33,6,"","5","","0","","2018-01-08"
"1516","Spokane",56,11,"","19","","104","","2018-01-09"
"1517","Spokane",44,-5,"","23","","0","","2018-01-10"
"1518","Choteau",117,11,"64","79","","0","0","2017-12-10"
"1519","Choteau",117,-38,"34","54","","0","0","2017-12-11"
"1520","Choteau",133,-5,"75","83","","0","0","2017-12-12"
"1521","Choteau",39,-55,"13","37","","0","0","2017-12-13"
"1522","Choteau",56,-49,"-6","69","","0","0","2017-12-14"
"1523","Choteau",89,0,"51","102","","0","0","2017-12-15"
"1524","Choteau",6,-77,"2","30","","5","3","2017-12-16"
"1525","Choteau",39,-55,"-22","114","","0","0","2017-12-17"
"1526","Choteau",89,-38,"44","84","","18","25","2017-12-18"
"1527","Choteau",-27,-43,"-34","16","","76","74","2017-12-19"
"1528","Choteau",-43,-188,"-70","53","","43","119","2017-12-20"
"1529","Choteau",-21,-177,"-111","70","","33","41","2017-12-21"
"1530","Choteau",-71,-160,"-95","25","","23","51","2017-12-22"
"1531","Choteau",-116,-205,"-161","62","","0","3","2017-12-23"
"1532","Choteau",-121,-221,"-157","27","","0","0","2017-12-24"
"1533","Choteau",-155,-199,"-176","36","","0","3","2017-12-25"
"1534","Choteau",-193,-266,"-216","9","","0","0","2017-12-26"
"1535","Choteau",-66,-221,"-182","34","","0","","2017-12-27"
"1536","Choteau",-177,-210,"-184","18","","0","","2017-12-28"
"1537","Choteau",-182,-243,"-191","38","","97","","2017-12-29"
"1538","Choteau",-227,-260,"-238","23","","25","","2017-12-30"
"1539","Choteau",-243,-321,"-260","11","","0","","2017-12-31"
"1540","Choteau",-110,-327,"-278","40","","0","0","2018-01-01"
"1541","Choteau",-5,-138,"-82","91","","0","0","2018-01-02"
"1542","Choteau",28,-27,"-4","85","","0","0","2018-01-03"
"1543","Choteau",33,-49,"-10","61","","0","0","2018-01-04"
"1544","Choteau",56,11,"23","81","","0","0","2018-01-05"
"1545","Choteau",56,0,"41","80","","0","0","2018-01-06"
"1546","Choteau",50,6,"23","81","","0","0","2018-01-07"
"1547","Choteau",83,22,"46","71","","0","0","2018-01-08"
"1548","Choteau",89,-116,"58","80","","3","3","2018-01-09"
"1549","Choteau",-116,-188,"-127","36","","20","30","2018-01-10"
"1550","Sidney",111,22,"","","","0","","2017-12-10"
"1551","Sidney",67,22,"","","","0","","2017-12-11"
"1552","Sidney",139,-39,"","","","0","","2017-12-12"
"1553","Sidney",111,0,"","","","0","","2017-12-13"
"1554","Sidney",39,-6,"","","","0","","2017-12-14"
"1555","Sidney",61,-33,"","","","0","","2017-12-16"
"1556","Sidney",39,-89,"","","","0","","2017-12-17"
"1557","Sidney",78,0,"","","","25","","2017-12-18"
"1558","Sidney",17,-44,"","","","0","","2017-12-19"
"1559","Sidney",0,-100,"","","","76","","2017-12-20"
"1560","Sidney",-211,-289,"","","","0","","2017-12-26"
"1561","Sidney",-117,-311,"","","","10","","2017-12-27"
"1562","Sidney",-261,-367,"","","","0","","2017-12-31"
"1563","Sidney",-256,-378,"","","","0","","2018-01-01"
"1564","Sidney",-67,-289,"","","","3","","2018-01-02"
"1565","Sidney",-39,-117,"","","","0","","2018-01-03"
"1566","Sidney",-44,-150,"","","","0","","2018-01-04"
"1567","Sidney",-72,-150,"","","","0","","2018-01-05"
"1568","Sidney",11,-89,"","","","0","","2018-01-06"
"1569","Sidney",33,-22,"","","","0","","2018-01-07"
"1570","Sidney",22,-94,"","","","0","","2018-01-08"
"1571","Sidney",28,-94,"","","","0","","2018-01-09"
"1572","Sidney",17,-167,"","","","71","","2018-01-10"
"1573","Bismarck",106,-27,"50","43","","0","0","2017-12-10"
"1574","Bismarck",78,-82,"47","61","","0","0","2017-12-11"
"1575","Bismarck",117,-71,"-9","41","","0","0","2017-12-12"
"1576","Bismarck",78,0,"47","79","","0","0","2017-12-13"
"1577","Bismarck",22,-32,"5","43","","0","3","2017-12-14"
"1578","Bismarck",72,-21,"13","25","","0","0","2017-12-15"
"1579","Bismarck",44,-32,"36","37","","15","0","2017-12-16"
"1580","Bismarck",56,-99,"-18","23","","0","0","2017-12-17"
"1581","Bismarck",89,-16,"25","44","","0","0","2017-12-18"
"1582","Bismarck",22,-38,"2","38","","0","0","2017-12-19"
"1583","Bismarck",-21,-127,"-47","69","","30","33","2017-12-20"
"1584","Bismarck",-88,-182,"-113","25","","0","0","2017-12-21"
"1585","Bismarck",-49,-121,"-95","52","","8","13","2017-12-22"
"1586","Bismarck",-60,-138,"-98","59","","0","0","2017-12-23"
"1587","Bismarck",-88,-193,"-115","52","","0","3","2017-12-24"
"1588","Bismarck",-193,-255,"-202","60","","0","0","2017-12-25"
"1589","Bismarck",-182,-293,"-233","30","","0","0","2017-12-26"
"1590","Bismarck",-127,-316,"-249","30","","5","8","2017-12-27"
"1591","Bismarck",-127,-193,"-158","46","","0","0","2017-12-28"
"1592","Bismarck",-160,-260,"-184","42","","15","20","2017-12-29"
"1593","Bismarck",-249,-293,"-262","27","","0","0","2017-12-30"
"1594","Bismarck",-216,-327,"-271","30","","0","","2017-12-31"
"1595","Bismarck",-199,-327,"-268","13","","0","0","2018-01-01"
"1596","Bismarck",-43,-238,"-167","52","","0","0","2018-01-02"
"1597","Bismarck",-105,-216,"-140","16","","0","0","2018-01-03"
"1598","Bismarck",-93,-177,"-129","30","","0","0","2018-01-04"
"1599","Bismarck",-105,-143,"-128","53","","0","0","2018-01-05"
"1600","Bismarck",-43,-132,"-103","43","","0","5","2018-01-06"
"1601","Bismarck",44,-77,"-18","36","","0","0","2018-01-07"
"1602","Bismarck",22,-116,"-42","17","","0","0","2018-01-08"
"1603","Bismarck",39,-55,"-7","25","","0","0","2018-01-09"
"1604","Bismarck",0,-160,"-35","69","","102","142","2018-01-10"
"1605","Bemidji",-27,-110,"","31","","10","","2017-12-10"
"1606","Bemidji",6,-171,"","59","","18","","2017-12-11"
"1607","Bemidji",-49,-216,"","31","","23","","2017-12-12"
"1608","Bemidji",-27,-105,"","43","","5","","2017-12-13"
"1609","Bemidji",-71,-121,"","42","","0","","2017-12-14"
"1610","Bemidji",-71,-149,"","22","","10","","2017-12-15"
"1611","Bemidji",-32,-71,"","21","","0","","2017-12-16"
"1612","Bemidji",-10,-55,"","27","","0","","2017-12-17"
"1613","Bemidji",11,-55,"","41","","3","","2017-12-18"
"1614","Bemidji",6,-177,"","69","","0","","2017-12-19"
"1615","Bemidji",-110,-177,"","20","","18","","2017-12-20"
"1616","Bemidji",-99,-238,"","17","","5","","2017-12-21"
"1617","Bemidji",-82,-255,"","33","","3","","2017-12-22"
"1618","Bemidji",-82,-227,"","43","","0","","2017-12-23"
"1619","Bemidji",-82,-277,"","32","","0","","2017-12-24"
"1620","Bemidji",-243,-349,"","47","","0","","2017-12-25"
"1621","Bemidji",-227,-332,"","28","","0","","2017-12-26"
"1622","Bemidji",-177,-366,"","19","","0","","2017-12-27"
"1623","Bemidji",-138,-249,"","40","","3","","2017-12-28"
"1624","Bemidji",-193,-299,"","39","","0","","2017-12-29"
"1625","Bemidji",-232,-343,"","35","","0","","2017-12-30"
"1626","Bemidji",-238,-366,"","31","","0","","2017-12-31"
"1627","Bemidji",-166,-327,"","30","","0","","2018-01-01"
"1628","Bemidji",-127,-266,"","61","","0","","2018-01-02"
"1629","Bemidji",-182,-260,"","35","","0","","2018-01-03"
"1630","Bemidji",-166,-305,"","10","","0","","2018-01-04"
"1631","Bemidji",-193,-338,"","8","","0","","2018-01-05"
"1632","Bemidji",-116,-332,"","63","","0","","2018-01-06"
"1633","Bemidji",-10,-143,"","43","","0","","2018-01-07"
"1634","Bemidji",-10,-116,"","31","","0","","2018-01-08"
"1635","Bemidji",22,-66,"","45","","0","","2018-01-09"
"1636","Bemidji",28,-127,"","41","","5","","2018-01-10"
